grid_lat,grid_lon,pcell_cid,pcell_freq,scell_1_cid,scell_1_freq,scell_2_cid,scell_2_freq,scell_3_cid,scell_3_freq,seconds_since_epoch,throughput,past_seconds_since_rrc_request
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296235,37123632.0,62
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296236,24357840.0,63
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296237,23686144.0,64
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296238,25623120.0,65
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296239,42587872.0,66
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296240,48845152.0,67
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296241,35663440.0,68
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296242,41209120.0,69
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296243,43450608.0,70
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296244,39913136.0,71
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296245,34068944.0,72
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296246,38854192.0,73
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296247,34126000.0,74
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296248,39871520.0,75
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296249,50786960.0,76
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296250,57184160.0,77
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296251,52985712.0,78
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296252,44475664.0,79
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296253,67639856.0,80
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296254,54368864.0,81
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296255,51894592.0,82
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296256,46738656.0,83
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296257,51984880.0,84
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296258,53360752.0,85
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296259,46309072.0,86
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296260,53424432.0,87
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296261,48066256.0,88
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296262,45869424.0,89
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296263,37456832.0,90
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296264,31350416.0,91
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296265,47016016.0,92
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296266,46602928.0,93
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296267,33827120.0,94
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296268,29424544.0,95
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296269,50309136.0,96
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296270,52084368.0,97
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296271,57565424.0,98
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296272,55608224.0,99
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296273,54935024.0,100
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296275,57756736.0,102
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296276,61713632.0,103
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296277,43112224.0,104
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296278,63745344.0,105
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296279,61665552.0,106
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296280,35674224.0,107
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296281,33571328.0,108
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296282,22098368.0,109
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296283,26145168.0,110
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296284,19579760.0,111
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296285,16161984.0,112
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296286,15371680.0,113
34.059,-118.444,145,850,29,5110,None,None,None,None,1583296287,23603888.0,114
